FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack
1421951419761,1421951419764,59.166.0.6,1661,149.171.126.9,21,6,37.0,481,9,750,11,24,24,24,3,2,2,31,32,94,52,52,94,250.0,160.33333333333334,132,2,172,2,962000,1500000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229,0,1,0,0,0,1,0,0,0,Benign
1421931639881,1421931639882,59.166.0.6,26604,149.171.126.5,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,49737,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421929880496,1421929884380,59.166.0.9,59125,149.171.126.8,143,6,4.0,7820,122,15306,126,27,27,27,3883,3883,3883,31,32,1500,52,52,1500,3.941797579191347,2.013906773113572,2298,30,5985,31,16107,31526,222,16,6,2,2,50680,47784,64000,250,0,0,0,0,0,262,31,52,0,263,30,52,0,Benign
1424248394977,1424248395443,59.166.0.0,54879,149.171.126.0,21,6,37.0,701,13,1054,15,24,24,24,466,456,465,31,32,106,52,52,106,2.2618025751072963,1.5042918454935623,190,3,266,3,12008,18055,39,0,0,0,0,11584,11584,48640,190,0,0,0,125,0,334,25,73,0,343,27,77,0,Benign
1421930794569,1421930794570,59.166.0.7,18941,149.171.126.3,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,60504,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424244017586,1424244018178,175.45.176.1,8466,149.171.126.18,13722,6,0.0,2472,12,502,12,19,19,19,591,591,568,254,255,657,40,40,657,0.8494077834179357,4.182741116751269,1108,3,83,2,33405,6783,20,0,2,2,0,16383,16383,21504,84,0,0,0,0,0,336,53,96,0,253,51,85,1,Exploits
1424226011380,1424226012009,175.45.176.1,55053,149.171.126.11,80,6,7.0,814,10,1264,10,27,27,19,629,629,540,62,63,464,40,40,464,2.009538950715421,1.2941176470588236,279,2,464,1,10336,16050,16,2,2,0,0,16383,16383,5888,23,0,0,0,0,0,388,69,120,0,346,59,106,1,Analysis
1421932007187,1421932008193,59.166.0.4,23717,149.171.126.9,80,6,7.0,1580,12,10168,18,27,27,27,1005,1005,1005,31,32,1500,52,52,1500,10.117412935323385,1.572139303482587,634,3,4820,4,12564,80858,18,0,6,0,6,11584,8688,31232,122,0,0,0,0,0,999,91,287,0,1000,58,235,0,Benign
1424248961481,1424248977343,59.166.0.4,22617,149.171.126.8,6881,6,37.0,25472,454,1094788,858,27,27,27,15862,15861,15861,31,32,1500,52,52,1500,69.01954356323289,1.6058504602193922,2908,38,545310,389,12845,552121,540,0,4,64,704,65160,59368,23552,92,0,0,0,0,0,7919,34,403,0,7920,18,293,0,Benign
1424237919679,1424237919680,59.166.0.9,48811,149.171.126.6,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,6926,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424232161816,1424232162447,59.166.0.9,40995,149.171.126.0,21,6,37.0,2059,37,2816,39,24,24,24,631,619,630,31,32,106,52,52,106,4.462757527733756,3.263074484944533,505,8,887,10,26063,35645,87,0,0,0,0,21720,18824,63744,249,0,0,0,125,0,198,14,33,0,275,15,43,0,Benign
1421931861784,1421931861785,59.166.0.2,43818,149.171.126.1,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,3727,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242190142,1424242190157,59.166.0.9,20044,149.171.126.2,21,6,37.0,1251,23,1752,25,24,24,24,15,7,14,31,32,106,52,52,106,116.8,83.4,309,5,517,6,625500,876000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229,0,1,0,0,0,7,0,1,0,Benign
1424251684073,1424251684750,59.166.0.5,15036,149.171.126.0,22,6,92.0,12472,70,12716,60,27,27,27,676,676,676,31,32,1012,52,52,1012,18.810650887573964,18.44970414201184,5300,17,5626,16,147379,150262,96,10,6,18,0,28960,28960,46080,180,0,0,0,0,0,63,9,17,0,62,11,18,0,Benign
1424249219591,1424249219592,59.166.0.0,59757,149.171.126.2,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,19656,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421940790312,1421940790315,59.166.0.4,31238,149.171.126.8,21,6,37.0,481,9,750,11,24,24,24,3,2,2,31,32,94,52,52,94,250.0,160.33333333333334,132,2,172,2,962000,1500000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229,0,1,0,0,0,1,0,0,0,Benign
1421950677948,1421950677949,59.166.0.5,43250,149.171.126.3,53,17,5.0,130,2,162,2,0,0,0,1,0,0,31,31,81,65,65,81,162.0,130.0,0,0,0,0,520000,648000,4,0,0,0,0,0,0,0,0,3415,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424239155097,1424239155108,59.166.0.8,25550,149.171.126.1,14502,6,36.0,2542,40,21834,42,27,27,27,11,11,11,31,32,1352,52,52,1352,1984.909090909091,231.0909090909091,595,7,10497,13,1694666,14556000,66,0,0,2,14,24616,14480,21248,83,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1424248272702,1424248272703,59.166.0.0,25994,149.171.126.4,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,49199,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424240464015,1424240464016,59.166.0.4,63104,149.171.126.5,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,21285,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421967016378,1421967017612,59.166.0.3,3180,149.171.126.6,80,6,7.0,1580,12,10168,18,27,27,27,1233,1233,1233,31,32,1500,52,52,1500,8.246553122465532,1.2814274128142742,634,3,4820,4,10243,65918,18,0,6,0,6,11584,8688,31232,122,0,0,0,0,0,1105,112,316,0,1106,72,260,0,Benign
1424258386181,1424258386195,59.166.0.8,22083,149.171.126.0,1591,6,36.0,2542,40,22546,42,27,27,27,13,13,13,31,32,1352,52,52,1352,1734.3076923076924,195.53846153846155,595,7,10853,13,1452571,12883428,66,0,0,2,14,24616,14480,21248,83,0,0,0,0,0,2,0,0,0,2,0,0,0,Benign
1424241196425,1424241196431,59.166.0.7,48380,149.171.126.4,22,6,92.0,3728,32,5474,24,27,27,27,6,6,5,31,32,900,52,52,900,912.3333333333334,621.3333333333334,1396,7,2421,6,4260571,6256000,42,4,4,6,0,14480,14480,29696,116,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
1424252094403,1424252094420,59.166.0.5,56905,149.171.126.7,27332,6,36.0,2438,38,19186,40,27,27,27,16,16,16,31,32,1352,52,52,1352,1199.125,152.375,595,7,9173,12,1147294,9028705,64,0,0,2,12,23168,14480,21248,83,0,0,0,0,0,4,0,0,0,4,0,0,0,Benign
1421938578075,1421938578713,59.166.0.1,2080,149.171.126.4,21,6,37.0,1031,19,1472,21,24,24,24,638,628,637,31,32,106,52,52,106,2.3072100313479624,1.615987460815047,251,4,436,5,12907,18428,51,0,0,0,0,14480,13032,64256,251,0,0,0,230,0,242,31,54,0,283,33,64,0,Benign
1421968182496,1421968182588,59.166.0.8,46737,149.171.126.8,21,6,37.0,1031,19,1474,21,24,24,24,91,80,90,31,32,106,52,52,106,16.197802197802197,11.32967032967033,251,4,437,5,89652,128173,51,0,0,0,0,14480,13032,64256,251,0,0,0,230,0,64,3,12,0,65,3,13,0,Benign
1421971042733,1421971042734,59.166.0.1,53477,149.171.126.5,53,17,5.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,inf,inf,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,30016,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421952078268,1421952079935,59.166.0.5,29050,149.171.126.5,5190,6,0.0,1958,22,2412,26,27,27,27,1667,1666,1666,31,32,485,52,52,485,1.4469106178764246,1.1745650869826034,719,6,786,5,9390,11568,44,0,4,0,0,13032,13032,52992,207,0,0,0,0,0,824,79,200,0,825,66,185,0,Benign
1424253174503,1424253179759,59.166.0.6,24999,149.171.126.2,6881,6,37.0,14112,246,566524,454,27,27,27,5256,5255,5255,31,32,1500,52,52,1500,107.78614916286148,2.684931506849315,1804,22,282010,203,21475,862125,300,0,4,32,364,65160,36200,3072,12,0,0,0,0,0,2986,21,216,0,2985,11,159,0,Benign
1424226760481,1424226760685,175.45.176.0,29492,149.171.126.12,80,6,7.0,1054,10,256,6,19,19,19,204,190,197,254,255,351,40,40,351,1.2549019607843137,5.166666666666667,399,2,0,0,41131,9990,14,0,2,0,0,16383,16383,36608,143,0,0,0,0,0,66,20,28,0,173,39,67,1,Exploits
1424220461733,1424220461735,59.166.0.2,32635,149.171.126.1,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,56030,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424228184030,1424228184524,59.166.0.5,49369,149.171.126.3,21,6,37.0,1493,27,2056,29,24,24,24,494,482,493,31,32,106,52,52,106,4.161943319838056,3.022267206477733,378,6,611,7,24129,33228,67,0,0,0,0,17376,15928,31232,122,0,0,0,125,0,119,15,28,0,146,16,31,0,Benign
1424221992756,1424221993123,59.166.0.8,37945,149.171.126.7,25,6,3.0,37210,52,3276,40,27,27,27,366,366,366,31,32,1500,52,52,1500,8.950819672131148,101.66666666666669,18189,18,958,7,811117,71411,64,2,2,0,24,15928,30408,3328,13,0,0,0,0,0,144,6,24,0,144,9,28,0,Benign
1424251282997,1424251298379,59.166.0.1,39654,149.171.126.7,6881,6,37.0,25368,452,1094788,858,27,27,27,15382,15381,15380,31,32,1500,52,52,1500,71.17331946430893,1.6492003640618904,2908,38,545310,389,13192,569349,538,0,4,64,704,65160,59368,23552,92,0,0,0,0,0,6509,33,411,0,6485,17,298,0,Benign
1424260037005,1424260037005,175.45.176.0,1043,149.171.126.10,53,17,5.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,,inf,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,4822,255,0,0,0,0,0,0,0,0,0,0,1,Generic
1421953776093,1421953777099,59.166.0.8,14743,149.171.126.8,80,6,7.0,1580,12,10168,18,27,27,27,1005,1005,1005,31,32,1500,52,52,1500,10.117412935323385,1.572139303482587,634,3,4820,4,12564,80858,18,0,6,0,6,11584,8688,31232,122,0,0,0,0,0,999,91,287,0,1000,58,235,0,Benign
1421939708994,1421939708999,59.166.0.3,60172,149.171.126.4,111,17,11.0,568,4,304,4,0,0,0,4,3,3,31,32,142,76,76,142,76.0,142.0,0,0,0,0,908800,486400,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,1,1,0,Benign
1421968148993,1421968148994,59.166.0.2,34154,149.171.126.0,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,8399,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424249769549,1424249769580,59.166.0.8,36308,149.171.126.3,21,6,37.0,2383,43,3234,45,24,24,24,31,31,31,31,32,106,52,52,106,104.3225806451613,76.87096774193549,563,9,1068,12,595750,808500,99,0,0,0,0,24616,20272,13056,51,0,0,0,221,0,7,0,1,0,6,0,1,0,Benign
1424242871052,1424242871053,59.166.0.5,53876,149.171.126.5,21,6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,inf,inf,0,0,0,0,72000,1544000,15,0,0,0,0,0,7240,0,0,0,0,0,331,0,0,0,0,0,1,0,0,0,Benign
1424261571512,1424261571513,59.166.0.2,64241,149.171.126.5,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,24404,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421955835357,1421955835940,59.166.0.0,34380,149.171.126.4,21,6,37.0,1493,27,2056,29,24,24,24,583,572,582,31,32,106,52,52,106,3.526586620926244,2.5608919382504287,378,6,611,7,20452,28164,67,0,0,0,0,17376,15928,31232,122,0,0,0,125,0,334,19,57,0,209,20,43,0,Benign
1424241965336,1424241965937,59.166.0.8,19598,149.171.126.4,5190,6,37.0,1958,22,2308,24,27,27,27,600,600,600,31,32,485,52,52,485,3.846666666666666,3.263333333333333,719,6,786,5,26063,30722,42,0,4,0,0,13032,13032,52992,207,0,0,0,0,0,184,28,50,0,183,25,48,0,Benign
1421958892106,1421958892157,59.166.0.0,6668,149.171.126.1,48613,6,36.0,2542,40,23516,42,27,27,27,50,50,50,31,32,1368,52,52,1368,470.32,50.84,595,7,11338,13,398745,3688784,66,0,0,0,16,24616,14480,21248,83,0,0,0,0,0,6,1,1,0,6,1,1,0,Benign
1421948178441,1421948178564,59.166.0.5,55333,149.171.126.3,36165,6,37.0,320,6,1880,8,27,19,27,123,123,122,31,32,780,52,52,780,15.284552845528456,2.6016260162601625,56,1,780,1,20645,121290,12,0,0,2,0,7240,5792,14336,56,0,0,0,0,0,122,24,48,0,122,17,42,0,Benign
1421948136513,1421948136514,59.166.0.9,45004,149.171.126.3,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,2665,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424251442423,1424251443003,59.166.0.3,39001,149.171.126.6,21,6,37.0,1817,33,2512,35,24,24,24,579,569,578,31,32,106,52,52,106,4.338514680483592,3.138169257340242,436,7,793,9,25062,34648,79,0,0,0,0,20272,17376,46080,180,0,0,0,229,0,197,15,34,0,274,16,44,0,Benign
1421938891686,1421938891897,59.166.0.5,22085,149.171.126.4,21,6,37.0,1493,27,2056,29,24,24,24,211,200,210,31,32,106,52,52,106,9.744075829383888,7.075829383886256,378,6,611,7,56339,77584,67,0,0,0,0,17376,15928,31232,122,0,0,0,125,0,65,5,13,0,74,6,14,0,Benign
1421935778539,1421935778556,59.166.0.8,2791,149.171.126.1,48339,6,36.0,2958,48,32368,50,27,27,27,16,16,16,31,32,1352,52,52,1352,2023.0,184.875,595,7,15764,17,1392000,15232000,74,0,2,0,22,30408,14480,21248,83,0,0,0,0,0,1,0,0,0,2,0,0,0,Benign
1424244124367,1424244124368,59.166.0.9,39785,149.171.126.4,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,16076,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421967225540,1421967230106,59.166.0.5,1595,149.171.126.4,6881,6,37.0,13454,234,548216,438,27,27,27,4566,4565,4565,31,32,1500,52,52,1500,120.06482698204115,2.946561541830924,1735,21,272908,196,23567,960308,284,0,4,32,352,65160,34752,50944,199,0,0,0,0,0,3812,19,249,0,3813,10,182,0,Benign
1424259060576,1424259061103,59.166.0.7,14259,149.171.126.5,22,6,92.0,9504,108,12298,114,27,27,27,526,526,526,31,32,900,52,52,900,23.380228136882128,18.068441064638783,3296,26,4741,30,144273,186686,212,0,4,6,0,49232,41992,57344,224,0,0,0,0,0,95,4,13,0,94,4,13,0,Benign
1424220979142,1424220979163,59.166.0.1,31736,149.171.126.5,25,6,37.0,37354,52,3276,40,27,27,27,21,21,20,31,32,1500,52,52,1500,156.0,1778.7619047619048,18261,18,958,7,13583272,1191272,64,2,2,0,24,15928,30408,21760,85,0,0,0,0,0,2,0,0,0,5,0,1,0,Benign
1421963129823,1421963129850,59.166.0.6,65431,149.171.126.1,20739,6,36.0,3390,56,44558,58,27,27,27,27,26,26,31,32,1352,52,52,1352,1650.2962962962963,125.55555555555556,603,7,21859,21,968571,12730857,82,0,0,0,32,36200,14480,23296,91,0,0,0,0,0,3,0,0,0,3,0,0,0,Benign
1421927716029,1421927716042,59.166.0.5,2359,149.171.126.4,21,6,37.0,1493,27,2054,29,24,24,24,12,10,11,31,32,106,52,52,106,171.16666666666666,124.41666666666669,378,6,610,7,918769,1264000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125,0,2,0,0,0,2,0,0,0,Benign
1421948683425,1421948683431,59.166.0.6,34284,149.171.126.9,35039,6,11.0,4312,18,2456,18,27,27,27,6,5,5,31,32,1048,52,52,1048,409.3333333333333,718.6666666666666,2052,7,1068,6,4928000,2806857,14,18,2,0,2,14480,14480,1024,4,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1424229739722,1424229740720,59.166.0.1,63551,149.171.126.7,21,6,1.0,261,5,469,7,24,24,24,998,921,997,31,32,89,52,52,89,0.469939879759519,0.2615230460921843,74,1,89,1,2090,3755,23,0,0,0,0,8688,8688,18944,74,0,0,0,230,0,576,130,205,0,575,151,206,0,Benign
1421954241500,1421954241995,59.166.0.7,30536,149.171.126.4,25,6,3.0,37222,52,3380,42,27,27,27,495,494,494,31,32,1500,52,52,1500,6.828282828282828,75.1959595959596,18195,18,958,7,600354,54516,66,2,2,0,24,15928,30408,4864,19,0,0,0,0,0,74,9,22,0,76,11,24,0,Benign
1424248513528,1424248513535,59.166.0.4,62939,149.171.126.8,5190,6,0.0,2152,26,2410,26,27,27,27,6,6,6,31,32,485,52,52,485,401.6666666666667,358.6666666666667,712,6,837,6,2459428,2754285,48,0,4,0,0,14480,13032,51200,200,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1424224800037,1424224800037,175.45.176.0,1043,149.171.126.12,53,17,5.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,,inf,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,11492,255,0,0,0,0,0,0,0,0,0,0,1,Generic
1424249620544,1424249620567,59.166.0.7,53507,149.171.126.1,11021,6,36.0,2438,38,20110,42,27,27,27,22,22,22,31,32,1352,52,52,1352,914.0909090909092,110.8181818181818,595,7,9583,12,848000,6994782,66,0,0,2,12,23168,14480,21248,83,0,0,0,0,0,4,0,1,0,5,0,0,0,Benign
1424262378518,1424262378721,59.166.0.4,57781,149.171.126.2,21,6,37.0,9,1,193,3,24,24,16,203,0,202,31,32,89,52,52,89,0.9507389162561576,0.0443349753694581,0,0,0,0,352,7568,15,0,0,0,0,0,7240,0,0,0,0,0,331,0,72,13,24,0,202,49,72,0,Benign
1421952019593,1421952020647,59.166.0.7,60644,149.171.126.1,21,6,37.0,2059,37,2812,39,24,24,24,1054,1044,1053,31,32,106,52,52,106,2.667931688804554,1.9535104364326377,505,8,885,10,15613,21323,87,0,0,0,0,21720,18824,63744,249,0,0,0,125,0,334,24,59,0,414,25,71,0,Benign
1421945485447,1421945487712,59.166.0.8,38704,149.171.126.8,21,6,37.0,2279,41,3068,43,24,24,24,2264,2253,2263,31,32,106,52,52,106,1.3551236749116609,1.0066254416961131,563,9,985,11,8049,10836,95,0,0,0,0,24616,20272,13056,51,0,0,0,221,0,727,49,121,0,726,50,128,0,Benign
1421928136131,1421928136195,59.166.0.7,27691,149.171.126.5,53962,6,36.0,4014,68,60268,70,27,27,27,63,63,62,31,32,1352,52,52,1352,956.6349206349206,63.71428571428572,603,7,29714,27,501750,7533500,94,0,0,0,44,44888,14480,23296,91,0,0,0,0,0,10,0,1,0,10,0,1,0,Benign
1424240820120,1424240820121,59.166.0.0,9883,149.171.126.6,53,17,5.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,inf,inf,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,33598,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424225545803,1424225546026,59.166.0.2,5843,149.171.126.7,55726,6,37.0,8928,14,320,6,27,27,19,222,222,220,31,32,1500,52,52,1500,1.4414414414414414,40.21621621621622,4308,4,0,0,320286,11479,14,0,0,0,6,5792,10136,54272,212,0,0,0,0,0,175,16,47,0,175,44,67,0,Benign
1421935445737,1421935445748,59.166.0.1,43322,149.171.126.9,21,6,37.0,1251,23,1752,25,24,24,24,11,10,10,31,32,106,52,52,106,159.27272727272728,113.72727272727272,309,5,517,6,834000,1168000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229,0,3,0,0,0,3,0,0,0,Benign
1421930034776,1421930034781,59.166.0.9,5829,149.171.126.8,48596,6,37.0,8928,14,320,6,27,27,19,5,5,4,31,32,1500,52,52,1500,64.0,1785.6,4308,4,0,0,11904000,426666,14,0,0,0,6,5792,10136,54272,212,0,0,0,0,0,1,0,0,0,3,0,1,0,Benign
1421959644576,1421959644578,59.166.0.2,22637,149.171.126.5,22978,17,11.0,536,4,304,4,0,0,0,1,1,0,31,32,152,52,52,152,304.0,536.0,0,0,0,0,2144000,1216000,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
1424236823353,1424236823604,59.166.0.4,39990,149.171.126.4,21,6,37.0,1493,27,2056,29,24,24,24,251,240,250,31,32,106,52,52,106,8.191235059760956,5.948207171314741,378,6,611,7,47396,65269,67,0,0,0,0,17376,15928,31232,122,0,0,0,125,0,353,18,60,0,353,18,61,0,Benign
1424234484133,1424234484155,59.166.0.5,14900,149.171.126.5,21,6,37.0,2487,45,3500,50,25,25,25,21,20,20,31,32,106,52,52,106,166.66666666666666,118.42857142857144,563,9,1126,13,904363,1272727,106,0,0,0,0,26064,20272,13056,51,0,0,0,0,0,4,0,0,0,3,0,0,0,Benign
1424260585440,1424260585440,175.45.176.0,47439,149.171.126.10,53,17,5.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,,inf,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,2,255,0,0,0,0,0,0,0,0,0,0,1,Generic
1424234038926,1424234038956,59.166.0.3,31861,149.171.126.8,25,6,3.0,37424,52,3380,42,27,27,27,29,29,29,31,32,1500,52,52,1500,116.55172413793105,1290.4827586206898,18296,18,958,7,9979733,901333,66,2,2,0,24,15928,30408,30720,120,0,0,0,0,0,5,0,0,0,4,0,1,0,Benign
1424247026226,1424247026227,59.166.0.4,5260,149.171.126.0,53,17,5.0,130,2,162,2,0,0,0,1,0,0,31,31,81,65,65,81,162.0,130.0,0,0,0,0,520000,648000,4,0,0,0,0,0,0,0,0,45353,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424233791421,1424233791426,59.166.0.6,64115,149.171.126.2,111,17,11.0,568,4,320,4,0,0,0,4,3,3,31,32,142,80,80,142,80.0,142.0,0,0,0,0,908800,512000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,1,1,0,Benign
1424252841667,1424252842948,59.166.0.3,36294,149.171.126.4,21,6,37.0,2487,45,3500,50,25,25,25,1281,1280,1280,31,32,106,52,52,106,2.73224043715847,1.9414519906323184,563,9,1126,13,15519,21840,106,0,0,0,0,26064,20272,13056,51,0,0,0,0,0,298,27,57,0,277,26,64,0,Benign
1424261816618,1424261816674,59.166.0.7,22665,149.171.126.2,21,6,37.0,701,13,1054,15,24,24,24,56,46,55,31,32,106,52,52,106,18.821428571428573,12.517857142857142,190,3,266,3,98385,147929,39,0,0,0,0,11584,11584,48640,190,0,0,0,125,0,34,2,7,0,28,2,6,0,Benign
1421944140356,1421944140412,59.166.0.6,30390,149.171.126.0,57189,6,36.0,3302,54,40478,56,27,27,27,55,55,55,31,32,1352,52,52,1352,735.9636363636364,60.03636363636364,611,7,19819,20,471714,5782571,80,0,0,0,30,34752,14480,25344,99,0,0,0,0,0,5,0,1,0,5,0,1,0,Benign
1421969390716,1421969390806,59.166.0.8,59499,149.171.126.5,6881,6,37.0,4068,62,117444,108,27,27,27,90,89,89,31,32,1500,52,52,1500,1304.9333333333334,45.2,838,8,58198,44,357626,10324747,84,0,4,8,74,65160,15928,17920,70,0,0,0,0,0,7,1,1,0,9,0,1,0,Benign
1421968177128,1421968177605,59.166.0.7,60946,149.171.126.1,63238,6,0.0,320,6,1884,8,27,19,27,477,476,476,31,32,782,52,52,782,3.949685534591195,0.6708595387840671,56,1,782,1,5355,31531,12,0,0,2,0,7240,5792,14336,56,0,0,0,0,0,476,95,190,0,475,67,166,0,Benign
1424239087608,1424239087609,59.166.0.0,28349,149.171.126.0,53,17,5.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,inf,inf,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,51992,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421941417318,1421941417353,59.166.0.2,25429,149.171.126.2,19278,6,36.0,2646,42,24330,44,27,27,27,34,34,34,31,32,1352,52,52,1352,715.5882352941177,77.82352941176471,595,7,11745,14,604800,5561142,68,0,2,0,16,26064,14480,21248,83,0,0,0,0,0,6,0,1,0,6,0,1,0,Benign
1424235417344,1424235417353,59.166.0.3,58771,149.171.126.6,22433,6,36.0,2126,32,12618,34,27,27,27,9,9,9,31,32,1352,52,52,1352,1402.0,236.22222222222223,595,7,5889,9,1700800,10094400,58,0,0,0,8,18824,14480,21248,83,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1421935463436,1421935464514,59.166.0.3,56545,149.171.126.4,80,6,7.0,1684,14,10168,18,27,27,27,1078,1078,1078,31,32,1500,52,52,1500,9.432282003710576,1.562152133580705,634,3,4820,4,12485,75388,20,0,6,0,6,11584,8688,31232,122,0,0,0,0,0,999,82,265,0,1000,63,234,0,Benign
1421968772703,1421968772735,59.166.0.3,19711,149.171.126.4,64428,17,11.0,544,4,304,4,0,0,0,31,15,24,31,32,156,52,52,156,9.806451612903226,17.548387096774192,0,0,0,0,136000,76000,6,2,0,0,0,0,0,0,0,0,0,0,0,0,15,5,7,0,24,8,11,0,Benign
